날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2019-12-04 14:00:00,-,-,-,-,-,-,-,-,-
2019-12-03 14:00:00,-,-,-,-,-,-,-,-,-
2019-12-02 14:00:00,-,-,-,-,-,-,-,-,-
2019-12-01 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-30 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-29 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-28 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-27 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-26 14:00:00,-,-,-,-,-,-,-,-,-
2019-11-25 14:00:00,-,14.4,6.2,14.1,0,58,서북서,8.6,1025.7
2019-11-24 14:00:00,-,16.1,13.7,16.1,0.5,86,북서,6.5,1016.9
2019-11-23 14:00:00,-,20.1,9.0,20.1,0,49,남남동,11.2,1023.0
2019-11-22 14:00:00,-,18.6,6.7,18.6,0,46,동,6.5,1026.4
2019-11-21 14:00:00,-,15.1,-1.5,14.7,0,32,서,10.1,1030.0
2019-11-20 14:00:00,-,10.7,-6.6,8.8,0,29,북서,14.4,1029.0
2019-11-19 14:00:00,-,8.4,-4.1,6.8,0,41,북북서,9.7,1023.4
2019-11-18 14:00:00,-,14.1,5.9,13.8,14.5,58,북서,8.3,1015.5
2019-11-17 14:00:00,-,17.9,12.5,17.9,0.0,71,동남동,12.2,1020.3
2019-11-16 14:00:00,-,20.7,8.6,20.7,0,46,남남서,11.2,1019.2
2019-11-15 14:00:00,-,17.1,1.0,17.1,0,34,남남동,4.3,1019.4
2019-11-14 14:00:00,-,9.7,-9.9,6.9,0,24,북서,20.5,1023.0
2019-11-13 14:00:00,-,15.4,4.7,14.8,0,49,서북서,12.2,1016.1
2019-11-12 14:00:00,-,19.0,3.5,19.0,0,36,남서,6.1,1020.5
2019-11-11 14:00:00,-,19.0,6.7,18.7,0.0,45,서북서,20.5,1009.9
2019-11-10 14:00:00,-,17.1,4.0,17.1,0,42,남남동,6.1,1014.0
2019-11-09 14:00:00,-,18.9,0.0,18.9,0,28,서북서,15.5,1018.9
2019-11-08 14:00:00,-,18.0,4.1,18.0,0,40,북서,12.6,1017.9
2019-11-07 14:00:00,-,18.6,5.4,18.5,0,42,서북서,15.1,1015.3
2019-11-06 14:00:00,-,17.8,3.2,17.8,0,38,남서,8.6,1015.2
2019-11-05 14:00:00,맑음,19.9,6.2,19.9,0,41,서북서,13.3,1017.8
2019-11-04 14:00:00,-,18.2,8.4,18.2,0,53,남남서,2.9,1021.8
2019-11-03 14:00:00,-,19.9,11.3,19.9,0,58,서북서,10.4,1017.4
2019-11-02 14:00:00,-,21.4,11.4,21.4,0,53,서남서,6.8,1019.4
2019-11-01 14:00:00,-,23.0,7.9,23.0,0,38,서북서,15.8,1019.8
2019-10-31 14:00:00,-,21.0,5.7,21.0,0,37,북서,12.6,1019.6
2019-10-30 14:00:00,-,20.0,2.7,20.0,0,32,서북서,11.2,1020.0
2019-10-29 14:00:00,-,20.2,7.8,20.2,0,45,북서,8.3,1014.4
2019-10-28 14:00:00,-,20.3,5.1,20.3,0,37,남서,12.2,1016.5
2019-10-27 14:00:00,-,18.7,-1.7,18.6,0,25,북서,15.5,1017.4
2019-10-26 14:00:00,-,20.9,5.6,20.9,0,37,북서,13.3,1015.2
2019-10-25 14:00:00,-,24.4,13.5,24.4,0,51,북서,11.5,1015.1
2019-10-24 14:00:00,-,20.9,15.4,20.9,0,71,북북서,7.2,1015.9
2019-10-23 14:00:00,-,20.8,14.2,20.8,0,66,남서,5.8,1016.8
2019-10-22 14:00:00,-,23.0,14.2,23.0,0,58,남서,5.4,1016.2
2019-10-21 14:00:00,맑음,24.6,11.5,24.6,0,44,남,5.4,1016.5
2019-10-20 14:00:00,-,23.1,12.4,23.1,0,51,서북서,10.1,1020.3
2019-10-19 14:00:00,구름많음,24.1,15.3,24.1,0,58,서북서,11.2,1018.7
2019-10-18 14:00:00,-,15.6,14.6,15.5,14.0,94,북북서,8.6,1020.0
2019-10-17 14:00:00,-,19.4,12.8,19.4,0,66,북서,9.4,1023.8
2019-10-16 14:00:00,-,21.0,9.5,21.0,0,48,서남서,9.0,1025.0
2019-10-15 14:00:00,-,19.0,10.2,19.0,0,57,북북동,4.7,1027.9
2019-10-14 14:00:00,-,23.8,11.4,23.8,0,46,서북서,13.3,1021.6
2019-10-13 14:00:00,-,24.1,9.2,24.1,0,39,서북서,7.9,1021.1
2019-10-12 14:00:00,-,25.4,10.0,25.4,0,38,서,7.9,1012.8
2019-10-11 14:00:00,-,27.6,13.1,27.6,0,41,동남동,4.3,1012.1
2019-10-10 14:00:00,-,24.2,9.7,24.2,0,40,북서,9.7,1014.0
2019-10-09 14:00:00,-,24.1,10.0,24.1,0,41,남,7.6,1017.6
2019-10-08 14:00:00,-,23.2,12.4,23.2,0,51,서북서,13.3,1016.1
2019-10-07 14:00:00,-,20.4,14.9,20.4,0.0,71,남남동,7.2,1016.5
2019-10-06 14:00:00,-,22.4,11.4,22.4,0,50,남동,7.6,1022.7
2019-10-05 14:00:00,-,27.4,18.9,27.4,0,60,북서,9.4,1013.2
2019-10-04 14:00:00,-,26.4,18.2,26.4,0,61,남남동,14.0,1013.5
2019-10-03 14:00:00,-,27.2,19.2,27.2,3.5,62,북서,15.1,1004.5
2019-10-02 14:00:00,-,23.4,22.3,23.4,27.5,94,동남동,9.7,1011.4
2019-10-01 14:00:00,-,23.4,22.0,23.4,9.0,92,서북서,6.8,1020.2
2019-09-30 14:00:00,구름많음,29.3,22.7,80,0,68,남남동,11.9,1016.4
2019-09-29 14:00:00,-,29.8,21.1,80,0,60,서북서,6.1,1014.8
2019-09-28 14:00:00,-,25.6,22.0,76,1.5,81,남서,4.0,1017.9
2019-09-27 14:00:00,-,26.1,19.9,75,0,69,남동,13.0,1021.9
2019-09-26 14:00:00,-,27.2,17.6,75,0,56,남동,8.3,1022.9
2019-09-25 14:00:00,구름많음,25.3,15.6,73,0,55,남동,15.1,1020.9
2019-09-24 14:00:00,맑음,25.6,15.3,73,0,53,서,5.0,1017.7
2019-09-23 14:00:00,-,20.7,16.3,68,0.5,76,남남동,3.2,1015.0
2019-09-22 14:00:00,-,19.2,16.9,66,42.5,87,서,16.9,1004.2
2019-09-21 14:00:00,-,18.9,15.3,65,7.0,80,북북서,7.9,1016.4
2019-09-20 14:00:00,-,26.3,14.7,73,0,49,남남동,6.8,1016.2
2019-09-19 14:00:00,-,25.1,12.3,71,0,45,남동,10.4,1017.4
2019-09-18 14:00:00,-,31.2,9.9,76,0,27,서북서,9.0,1013.7
2019-09-17 14:00:00,-,29.4,13.5,76,0,38,북서,5.4,1013.9
2019-09-16 14:00:00,-,28.5,17.9,77,0,53,서남서,4.3,1009.6
2019-09-15 14:00:00,-,30.2,20.7,80,0,57,남동,12.2,1009.2
2019-09-14 14:00:00,-,30.5,16.8,78,0,44,서북서,6.5,1010.1
2019-09-13 14:00:00,-,28.6,16.8,76,0,49,남동,4.7,1013.0
2019-09-12 14:00:00,-,22.1,17.0,70,1.5,73,북북서,7.2,1017.2
2019-09-11 14:00:00,흐림,27.5,23.9,79,0,81,남동,10.1,1014.1
2019-09-10 14:00:00,-,29.1,24.6,81,0,77,남남동,11.5,1013.6
2019-09-09 14:00:00,-,31.4,23.2,82,0,62,남동,16.6,1009.8
2019-09-08 14:00:00,-,29.8,23.9,81,0.3,71,남,1.8,1007.6
2019-09-07 14:00:00,-,26.7,23.9,78,6.0,85,남서,14.0,1004.6
2019-09-06 14:00:00,-,29.2,24.3,81,0,75,동남동,13.7,1008.9
2019-09-05 14:00:00,구름많음,29.6,24.0,81,0,72,남남동,13.7,1012.2
2019-09-04 14:00:00,-,26.8,23.2,78,1.0,81,남,13.3,1013.9
2019-09-03 14:00:00,-,26.1,23.1,77,6.5,84,서북서,4.7,1015.6
2019-09-02 14:00:00,-,22.1,21.5,72,14.5,97,서,4.3,1016.9
2019-09-01 14:00:00,-,27.1,21.1,77,0,70,남남동,7.2,1017.6
2019-08-31 14:00:00,-,29.9,16.6,77,0,45,서북서,6.8,1013.8
2019-08-30 14:00:00,구름많음,29.9,18.9,78,0,52,서북서,9.4,1008.7
2019-08-29 14:00:00,-,24.2,22.6,75,2.5,91,동,4.0,1007.2
2019-08-28 14:00:00,-,27.5,22.4,78,1.0,74,북서,4.0,1007.9
2019-08-27 14:00:00,-,22.8,21.9,73,6.0,95,북서,7.9,1007.4
2019-08-26 14:00:00,구름많음,28.7,21.7,79,0,66,남남서,11.2,1012.9
2019-08-25 14:00:00,-,29.2,19.7,78,0,57,서남서,7.2,1013.7
2019-08-24 14:00:00,흐림,28.1,18.7,77,0,57,북서,6.5,1010.9
2019-08-23 14:00:00,흐림,28.7,20.4,78,0,61,서,8.3,1009.2
2019-08-22 14:00:00,-,26.6,24.8,79,31.0,90,서,9.4,1005.2
2019-08-21 14:00:00,-,29.8,24.6,82,0.3,74,남서,5.0,1009.4
2019-08-20 14:00:00,-,29.6,21.0,79,0,60,동북동,5.4,1009.9
2019-08-19 14:00:00,-,30.7,23.6,82,0,66,남,13.3,1009.0
2019-08-18 14:00:00,-,31.4,25.0,83,0,69,남남동,13.3,1006.4
2019-08-17 14:00:00,-,30.7,23.3,82,0,65,남남동,16.2,1002.8
2019-08-16 14:00:00,-,29.9,23.0,81,0,67,서북서,8.3,996.1
2019-08-15 14:00:00,-,27.3,25.8,80,4.5,92,북서,7.9,988.4
2019-08-14 14:00:00,-,32.4,23.9,83,0,61,서북서,7.2,998.2
2019-08-13 14:00:00,-,33.2,23.8,84,0,58,북북동,6.8,1001.7
2019-08-12 14:00:00,-,32.4,25.4,84,0,67,남남동,14.0,1002.9
2019-08-11 14:00:00,-,31.0,22.8,82,0,62,남동,17.6,1004.0
2019-08-10 14:00:00,-,31.8,22.7,82,0,59,동남동,20.9,1006.5
2019-08-09 14:00:00,-,33.7,24.8,85,0,60,남남동,11.5,1007.5
2019-08-08 14:00:00,-,34.4,25.2,86,0,59,남,11.9,1008.4
2019-08-07 14:00:00,-,31.2,25.5,84,0.5,72,남남동,18.7,1007.3
2019-08-06 14:00:00,-,28.3,22.9,79,0.0,73,북북서,8.6,1004.6
2019-08-05 14:00:00,-,35.1,25.2,86,0,57,남남동,10.1,1009.0
2019-08-04 14:00:00,-,34.7,24.6,86,0,56,남남동,12.6,1010.5
2019-08-03 14:00:00,-,35.1,23.7,85,0,52,남남동,12.2,1011.4
2019-08-02 14:00:00,-,34.5,26.1,87,0,62,남,11.2,1010.8
2019-08-01 14:00:00,-,32.6,24.8,84,0,64,남남동,16.6,1012.0
2019-07-31 14:00:00,-,32.9,24.3,84,0,61,남서,14.0,1011.4
2019-07-30 14:00:00,-,32.0,24.3,83,0,64,서남서,16.6,1009.9
2019-07-29 14:00:00,-,31.9,24.7,84,1.0,66,남서,12.2,1011.0
2019-07-28 14:00:00,-,31.0,23.8,82,0,66,서,16.2,1011.9
2019-07-27 14:00:00,-,28.0,26.0,81,0.4,89,남남동,7.2,1008.2
2019-07-26 14:00:00,-,26.2,25.3,79,0.5,95,남,6.8,1006.7
2019-07-25 14:00:00,-,27.3,24.9,79,0.2,87,남남서,8.6,1007.3
2019-07-24 14:00:00,-,30.7,23.1,81,0,64,서남서,12.6,1005.8
2019-07-23 14:00:00,-,32.3,25.1,84,0,66,서남서,10.4,1005.5
2019-07-22 14:00:00,-,32.5,25.3,84,0,66,남남서,8.6,1006.3
2019-07-21 14:00:00,-,25.9,23.3,77,28.0,86,남서,11.2,1005.9
2019-07-20 14:00:00,-,24.6,23.5,76,127.5,94,동남동,29.9,1002.3
2019-07-19 14:00:00,-,23.8,23.1,74,41.5,96,북북서,2.9,1008.2
2019-07-18 14:00:00,-,23.0,21.6,73,45.5,92,남동,8.6,1010.9
2019-07-17 14:00:00,-,28.9,19.2,78,0,56,남동,12.2,1012.7
2019-07-16 14:00:00,-,27.8,20.3,77,0,64,남동,9.4,1011.6
2019-07-15 14:00:00,-,26.8,20.8,77,0,70,남동,13.0,1008.5
2019-07-14 14:00:00,-,28.0,21.0,78,0,66,남남동,10.8,1002.7
2019-07-13 14:00:00,-,22.2,19.3,71,0.5,84,남동,7.9,1002.5
2019-07-12 14:00:00,-,28.5,18.8,77,0,56,북서,6.1,1006.0
2019-07-11 14:00:00,-,27.9,22.1,78,6.0,71,동남동,6.5,1002.9
2019-07-10 14:00:00,-,22.5,20.0,71,0.2,86,서북서,7.6,1005.9
2019-07-09 14:00:00,-,24.5,18.1,73,0,68,동,4.7,1006.8
2019-07-08 14:00:00,-,28.5,18.5,77,0.1,55,동남동,8.6,1006.4
2019-07-07 14:00:00,-,27.1,15.7,75,0,50,남동,11.5,1007.8
2019-07-06 14:00:00,-,31.4,15.7,78,0,39,동남동,5.8,1004.3
2019-07-05 14:00:00,-,30.0,21.3,80,0,60,남남동,11.2,1003.2
2019-07-04 14:00:00,-,29.1,20.5,79,0,60,남남동,16.9,1006.0
2019-07-03 14:00:00,-,26.1,21.3,76,0,75,남동,9.0,1007.6
2019-07-02 14:00:00,-,29.5,21.1,79,0,61,남남서,9.7,1008.6
2019-07-01 14:00:00,-,25.9,22.9,77,0.1,84,남남동,5.8,1006.4
2019-06-30 14:00:00,-,29.7,21.3,80,0.0,61,서북서,4.0,1001.2
2019-06-29 14:00:00,-,21.1,20.0,70,21.5,94,남남동,2.9,1000.0
2019-06-28 14:00:00,-,25.9,20.6,76,0,73,남동,11.2,1003.5
2019-06-27 14:00:00,-,25.3,23.3,76,25.5,89,남남동,5.8,1000.4
2019-06-26 14:00:00,-,19.1,18.2,66,26.0,95,정온,1.4,1011.0
2019-06-25 14:00:00,-,26.3,19.1,75,0,65,남,14.0,1015.6
2019-06-24 14:00:00,-,23.8,16.8,72,0,65,남남동,15.1,1014.0
2019-06-23 14:00:00,-,26.8,14.8,74,0,48,남,5.8,1008.5
2019-06-22 14:00:00,-,25.7,16.8,74,0,58,남동,10.8,1006.5
2019-06-21 14:00:00,-,29.3,19.6,78,0,56,남남동,14.8,1004.2
2019-06-20 14:00:00,-,30.1,19.7,79,0,54,남남서,12.6,1006.4
2019-06-19 14:00:00,-,28.1,19.0,77,0,58,남,14.8,1006.2
2019-06-18 14:00:00,-,26.2,19.3,75,0.1,66,서북서,8.3,1010.5
2019-06-17 14:00:00,-,26.1,18.2,75,0,62,남남서,10.8,1012.1
2019-06-16 14:00:00,-,22.7,16.7,70,0,69,남남동,16.9,1008.6
2019-06-15 14:00:00,-,27.8,16.1,75,0.5,49,서북서,12.2,997.8
2019-06-14 14:00:00,-,20.4,17.2,68,0.1,82,북서,10.8,1005.6
2019-06-13 14:00:00,-,27.5,16.4,75,0,51,남남동,9.4,1010.3
2019-06-12 14:00:00,-,24.9,16.0,72,0,58,남남동,13.3,1011.0
2019-06-11 14:00:00,-,24.2,15.4,72,0,58,남,11.5,1008.8
2019-06-10 14:00:00,-,24.0,13.5,71,0,52,서북서,4.7,1006.7
2019-06-09 14:00:00,-,23.5,14.2,70,0,56,남동,13.7,1006.3
2019-06-08 14:00:00,-,24.5,16.9,72,0.5,63,남남동,15.8,1009.1
2019-06-07 14:00:00,-,20.4,19.5,68,23.0,95,정온,0.7,1000.0
2019-06-06 14:00:00,-,26.9,19.2,76,0,63,남남동,15.5,1011.8
2019-06-05 14:00:00,-,30.0,17.7,78,0,48,남,14.4,1012.5
2019-06-04 14:00:00,-,28.1,18.4,77,0,56,남남동,16.9,1008.9
2019-06-03 14:00:00,-,28.8,17.3,77,0,50,남남동,14.0,1007.8
2019-06-02 14:00:00,-,25.4,11.1,71,0,41,남남동,20.5,1006.8
2019-06-01 14:00:00,-,25.6,9.8,71,0,37,서북서,11.2,1009.8
2019-05-31 14:00:00,-,22.0,12.5,68,0.5,55,남서,11.9,1010.6
2019-05-30 14:00:00,-,28.7,10.8,74,0,33,남남서,10.1,1010.3
2019-05-29 14:00:00,-,29.3,8.3,74,0,27,서북서,11.5,1008.7
2019-05-28 14:00:00,-,23.7,7.7,69,0,36,서북서,12.6,1010.5
2019-05-27 14:00:00,-,19.9,18.7,67,71.2,93,남남서,21.6,1007.5
2019-05-26 14:00:00,-,27.4,12.5,74,0,40,남남동,19.8,1016.2
2019-05-25 14:00:00,-,31.3,8.3,76,0,24,서북서,13.3,1014.9
2019-05-24 14:00:00,-,29.6,16.7,77,0,46,남동,13.3,1012.0
2019-05-23 14:00:00,-,29.3,9.9,74,0,30,서북서,20.2,1007.9
2019-05-22 14:00:00,-,26.7,4.4,71,0,24,서남서,17.6,1006.9
2019-05-21 14:00:00,-,24.8,4.5,69,0,27,서북서,15.8,1006.1
2019-05-20 14:00:00,-,22.3,11.0,68,1.8,49,서북서,16.9,1003.9
2019-05-19 14:00:00,-,20.6,17.7,68,0,84,남동,14.4,1011.7
2019-05-18 14:00:00,-,18.3,16.6,65,16.3,90,남동,12.2,1013.1
2019-05-17 14:00:00,-,24.7,13.8,71,0,51,남동,13.0,1013.2
2019-05-16 14:00:00,-,29.5,14.8,76,0,41,남남서,12.2,1012.4
2019-05-15 14:00:00,-,27.2,13.5,74,0,43,남남서,14.0,1013.5
2019-05-14 14:00:00,-,25.8,17.1,74,0,59,남남동,21.2,1012.7
2019-05-13 14:00:00,-,24.8,13.9,72,0,51,남,12.6,1015.7
2019-05-12 14:00:00,-,29.7,5.7,74,0,22,남동,5.8,1015.3
2019-05-11 14:00:00,-,27.5,5.7,72,0,25,남남동,16.6,1013.7
2019-05-10 14:00:00,-,25.4,6.0,70,0,29,남남동,15.5,1012.5
2019-05-09 14:00:00,-,26.4,3.5,70,0,23,북서,6.8,1008.7
2019-05-08 14:00:00,-,23.8,1.9,68,0,24,서남서,11.5,1011.5
2019-05-07 14:00:00,-,21.8,2.4,66,0,28,서북서,13.0,1015.6
2019-05-06 14:00:00,-,20.4,10.7,66,0,54,남동,20.2,1013.8
2019-05-05 14:00:00,-,24.6,13.4,71,0,50,남남동,15.8,1015.2
2019-05-04 14:00:00,-,25.0,10.0,71,0,39,남남동,13.3,1018.0
2019-05-03 14:00:00,-,24.8,7.4,70,0,33,남남동,14.4,1016.8
2019-05-02 14:00:00,-,20.9,12.8,67,0,60,남남동,20.5,1011.8
2019-05-01 14:00:00,-,23.4,10.4,69,0,44,북북서,7.2,1004.5
2019-04-30 14:00:00,-,18.7,13.1,64,0,70,남동,2.9,1008.8
2019-04-29 14:00:00,-,12.3,11.5,54,9.5,95,북서,9.0,1013.4
2019-04-28 14:00:00,-,17.2,7.2,62,0,52,남동,7.9,1020.9
2019-04-27 14:00:00,-,17.9,6.7,62,0,48,남,7.6,1021.8
2019-04-26 14:00:00,-,11.8,9.6,54,2.9,87,북북서,4.7,1012.2
2019-04-25 14:00:00,-,16.9,8.3,61,0.9,57,북서,2.9,1009.2
2019-04-24 14:00:00,-,21.4,18.5,69,6.6,84,서북서,4.3,1005.8
2019-04-23 14:00:00,-,17.8,13.3,63,0.3,75,남동,5.4,1015.6
2019-04-22 14:00:00,-,24.1,12.0,70,0,47,남동,20.5,1015.9
2019-04-21 14:00:00,-,25.6,13.7,72,0,48,남남동,12.2,1012.0
2019-04-20 14:00:00,-,20.9,9.7,66,0,49,남,16.2,1014.4
2019-04-19 14:00:00,-,15.6,7.6,60,0,59,동북동,4.7,1018.9
2019-04-18 14:00:00,-,22.5,7.8,68,0,39,서남서,15.8,1011.4
2019-04-17 14:00:00,-,24.4,5.1,69,0,29,남서,9.7,1011.6
2019-04-16 14:00:00,-,22.5,2.5,67,0,27,남남동,16.9,1017.0
2019-04-15 14:00:00,-,20.5,-2.6,64,0,21,서북서,15.1,1017.8
2019-04-14 14:00:00,-,13.9,8.2,57,0,69,서남서,8.6,1014.0
2019-04-13 14:00:00,-,19.0,2.3,63,0,33,남남서,13.3,1020.2
2019-04-12 14:00:00,-,17.7,0.3,62,3.1,31,서,12.6,1017.6
2019-04-11 14:00:00,-,13.2,5.3,56,0,59,남,10.1,1015.3
2019-04-10 14:00:00,-,11.2,6.3,53,6.6,72,북서,12.6,1009.5
2019-04-09 14:00:00,-,14.4,1.9,58,0,43,남동,24.1,1017.8
2019-04-08 14:00:00,-,21.8,-0.2,66,0,23,북서,16.6,1012.6
2019-04-07 14:00:00,-,17.0,9.4,62,0,61,남남동,13.3,1009.7
2019-04-06 14:00:00,-,18.8,7.2,64,0,47,남동,19.1,1011.7
2019-04-05 14:00:00,-,21.4,3.5,66,0,31,서북서,24.8,1007.2
2019-04-04 14:00:00,-,20.9,-3.6,64,0,19,서,9.7,1016.6
2019-04-03 14:00:00,-,15.5,-9.4,59,0,17,북서,11.9,1022.3
2019-04-02 14:00:00,-,13.8,-6.4,57,0,24,북북서,12.6,1021.1
2019-04-01 14:00:00,-,12.1,-8.4,56,0,23,북서,18.4,1020.9
2019-03-31 14:00:00,-,11.5,-6.8,9.6,0,27,북서,16.9,1017.7
2019-03-30 14:00:00,-,17.0,4.9,16.8,4.1,45,서북서,11.9,1009.7
2019-03-29 14:00:00,-,17.3,10.1,16.6,0,63,남남동,19.1,1012.4
2019-03-28 14:00:00,-,16.5,8.4,15.8,0,59,남남동,16.2,1013.2
2019-03-27 14:00:00,-,19.0,0.0,18.7,0,28,서남서,20.9,1014.2
2019-03-26 14:00:00,-,20.1,-1.7,20.1,0,23,북서,17.3,1016.7
2019-03-25 14:00:00,-,14.4,0.2,14.2,0,38,남남서,7.9,1017.6
2019-03-24 14:00:00,-,12.3,-8.2,11.2,0,23,서북서,11.2,1020.0
2019-03-23 14:00:00,-,13.5,-10.4,12.4,0,18,북서,13.3,1018.0
2019-03-22 14:00:00,-,14.1,-2.3,12.8,0,32,서북서,16.9,1015.7
2019-03-21 14:00:00,-,21.3,9.5,21.3,5.1,47,북서,16.9,1003.8
2019-03-20 14:00:00,-,15.7,12.2,15.4,0,80,남동,10.4,1014.2
2019-03-19 14:00:00,-,21.7,1.3,21.7,0,26,북서,15.1,1014.8
2019-03-18 14:00:00,-,14.4,0.2,13.5,0,38,서,13.7,1019.5
2019-03-17 14:00:00,-,14.1,-3.2,13.0,0,30,북서,15.1,1022.7
2019-03-16 14:00:00,-,14.3,-0.5,14.3,0,36,남,6.5,1019.9
2019-03-15 14:00:00,-,12.9,0.6,12.5,0,43,서북서,7.6,1017.2
2019-03-14 14:00:00,-,12.5,-11.9,11.4,0,17,서,11.9,1022.9
2019-03-13 14:00:00,-,9.5,-6.0,5.7,0,33,서북서,33.5,1018.9
2019-03-12 14:00:00,-,14.0,0.5,12.4,0,40,서남서,20.2,1009.8
2019-03-11 14:00:00,-,14.7,4.3,13.8,0,50,남남동,13.7,1008.2
2019-03-10 14:00:00,-,8.0,5.9,6.7,23.6,87,북북서,7.9,1010.6
2019-03-09 14:00:00,-,16.1,3.8,15.6,0,44,서남서,12.6,1021.2
2019-03-08 14:00:00,-,15.4,4.4,14.4,0,48,남,16.9,1024.2
2019-03-07 14:00:00,-,12.5,0.8,12.5,0,45,남서,4.3,1018.4
2019-03-06 14:00:00,-,10.4,7.8,9.5,1.7,84,서북서,7.9,1014.4
2019-03-05 14:00:00,-,16.6,0.6,16.5,0,34,남남서,9.7,1020.0
2019-03-04 14:00:00,-,17.8,0.0,17.8,0,30,남서,7.2,1011.9
2019-03-03 14:00:00,-,16.3,-0.4,16.2,0,32,동남동,9.4,1011.0
2019-03-02 14:00:00,-,14.2,2.4,13.0,0,45,남동,16.6,1018.4
2019-03-01 14:00:00,-,15.1,-5.3,14.5,0,24,서,11.9,1019.5
2019-02-28 14:00:00,맑음,13.6,-4.6,13.6,0.0,28,북,4.3,1016.4
2019-02-27 14:00:00,-,12.9,2.7,11.6,0,50,남동,14.4,1020.3
2019-02-26 14:00:00,-,11.4,-14.3,9.7,0,15,서남서,14.4,1022.6
2019-02-25 14:00:00,-,16.2,-4.9,15.8,0,23,서,12.6,1018.2
2019-02-24 14:00:00,-,14.4,-0.5,13.7,0,36,서,11.9,1020.7
2019-02-23 14:00:00,-,15.2,1.3,14.9,0,39,남남동,9.4,1021.8
2019-02-22 14:00:00,구름많음,13.5,0.8,13.5,0,42,남서,4.3,1018.8
2019-02-21 14:00:00,-,11.5,0.0,11.2,0,45,남남서,6.1,1024.9
2019-02-20 14:00:00,-,9.0,-2.6,6.0,0,44,북서,20.9,1023.0
2019-02-19 14:00:00,-,6.5,5.7,3.9,30.8,95,북서,13.0,1013.8
2019-02-18 14:00:00,-,9.1,-10.9,9.1,0,23,서남서,3.2,1024.5
2019-02-17 14:00:00,-,7.7,-12.7,5.3,0,22,서북서,13.3,1023.5
2019-02-16 14:00:00,-,6.7,-8.4,3.8,0,33,북서,15.1,1019.9
2019-02-15 14:00:00,-,10.3,1.1,9.5,0.7,53,서북서,7.6,1020.3
2019-02-14 14:00:00,-,9.6,-1.4,8.4,0,46,남동,8.6,1029.6
2019-02-13 14:00:00,-,8.2,-10.2,5.5,0,26,북서,16.9,1028.4
2019-02-12 14:00:00,-,7.3,-8.3,4.5,0,32,북서,15.8,1031.5
2019-02-11 14:00:00,-,5.4,-11.6,2.1,0,28,북서,15.8,1027.9
2019-02-10 14:00:00,-,6.8,-6.9,4.4,0,37,서북서,12.2,1026.6
2019-02-09 14:00:00,-,4.6,-14.2,1.1,0,24,북서,15.8,1023.5
2019-02-08 14:00:00,-,6.7,-10.5,4.0,0,28,북서,14.0,1023.0
